feature_name,MAE_norm,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept,Scaler_center,Scaler_scale,mean
ASEG-wm-rh-lateralorbitofrontal_normMean,0.5846624514093,0.00883753690798622,-3.8161273695516E-05,-0.320805343334789,98.6274,1.8443,
ASEG-wm-rh-lateralorbitofrontal_normStdDev,0.506734702294252,-0.01022880858053,0.000108084587485547,0.232927488966084,7.3467,1.8777,
ASEG-wm-rh-lingual_Volume_mm3,0.585619627617796,0.053394255656424,-0.000551327967555379,-1.14586321612358,6769.8,1421.2,
ASEG-wm-rh-lingual_normMean,0.551643213196315,0.031144023154377,-0.000330157465633323,-0.65797628188007,94.7388,3.15169999999999,
ASEG-wm-rh-lingual_normStdDev,0.522831090778905,-0.0353909676752268,0.000459775153153541,0.588008440687892,7.834,2.2406,
ASEG-wm-rh-lingual_normRange,0.519410046468152,-0.0159673056473929,0.000226431442417687,0.240041547391463,77,26,
ASEG-wm-rh-medialorbitofrontal_Volume_mm3,0.586975693024494,0.0529396727453337,-0.000554103089649532,-1.15037783923197,4432.9,667.3,
ASEG-wm-rh-medialorbitofrontal_normMean,0.572425601460093,-0.0143828115786412,0.000132556930572582,0.356951332196663,98.4472,2.2852,
ASEG-wm-rh-medialorbitofrontal_normStdDev,0.501911892417851,0.00972944478120667,-4.58055619728418E-05,-0.340295251741782,8.546,2.4382,
ASEG-wm-rh-medialorbitofrontal_normRange,0.55235089199189,-0.0138644254029367,0.000212859998120616,0.153712407031993,75,21,
ASEG-wm-rh-middletemporal_Volume_mm3,0.58261957520136,0.0412882839431411,-0.000477217955563312,-0.800213392330838,7104.6,1246.8,
ASEG-wm-rh-middletemporal_normMean,0.547430397149163,-0.0500242777030464,0.000444656121738361,1.27482368826051,95.5007,3.19880000000001,
ASEG-wm-rh-middletemporal_normStdDev,0.495816462990258,0.0107332931014341,-9.03149049573142E-05,-0.212673678387435,6.3645,1.8517,
ASEG-wm-rh-parahippocampal_Volume_mm3,0.593614733102644,0.0479515214207901,-0.000480237023355732,-1.07812172953729,1785.8,332.7,
ASEG-wm-rh-parahippocampal_normMean,0.599433781665311,0.056443283800596,-0.000527857840643643,-1.34469385619092,92.6217,1.8565,
ASEG-wm-rh-parahippocampal_normStdDev,0.546340620325722,-0.0127719934105846,0.000153456362377169,0.260736474807112,6.8269,1.5651,
ASEG-wm-rh-paracentral_Volume_mm3,0.599907421551101,0.0322802903987642,-0.000306206552085047,-0.771697957491148,5079.2,978.700000000001,
ASEG-wm-rh-paracentral_normMean,0.606047418219668,-0.0503741370577812,0.000645989398581295,0.812901681275657,99.754,1.8796,
ASEG-wm-rh-paracentral_normStdDev,0.52569136357285,0.0187313305389305,-0.000178799300757327,-0.442571420069918,5.7045,1.4773,
ASEG-wm-rh-parsopercularis_Volume_mm3,0.622131703912937,0.0459276629890513,-0.000481011251962053,-0.961810404135874,3438.1,718.6,
ASEG-wm-rh-parsopercularis_normMean,0.609157807079297,-0.0119425394670607,8.12899445175719E-05,0.332279157482135,100.3476,1.6859,
ASEG-wm-rh-parsopercularis_normStdDev,0.512458472834207,0.00919775466672224,-4.51293721180867E-05,-0.26912342059829,6.1312,1.6219,
ASEG-wm-rh-parsorbitalis_Volume_mm3,0.572469137026185,0.0619332734311693,-0.000665305120534364,-1.29333916093675,1556.1,323.1,
ASEG-wm-rh-parsorbitalis_normMean,0.582046155768443,-0.0233303266811699,0.000196986227587127,0.59814606020841,96.8359,3.3227,
ASEG-wm-rh-parsorbitalis_normStdDev,0.485560166239965,0.00406521155407834,-1.00248657251825E-05,-0.09957912798322,7.0007,2.1357,
ASEG-wm-rh-parstriangularis_Volume_mm3,0.591516163297228,0.04854993136263,-0.000567371045671644,-0.917642758178731,3789.3,810.4,
ASEG-wm-rh-parstriangularis_normMean,0.592462474644106,-0.0474476982986034,0.000452194888382752,1.15050675587015,99.5168,2.0444,
ASEG-wm-rh-parstriangularis_normStdDev,0.504038760834221,0.0103068157060597,-4.52183474434518E-05,-0.317109140493029,6.4933,1.8754,
ASEG-wm-rh-pericalcarine_Volume_mm3,0.583850690807987,0.0473080866948215,-0.000491254432464157,-1.01479504014777,3965.7,1130.9,
ASEG-wm-rh-pericalcarine_normMean,0.53662656268872,0.00908699304859106,-4.37528810575145E-05,-0.307214124908119,95.4507,3.5609,
ASEG-wm-rh-pericalcarine_normStdDev,0.570277931747738,0.00225318944563679,-3.70520917376469E-05,0.0203368462491201,7.495,2.506,
ASEG-wm-rh-pericalcarine_normMin,0.466045431659839,0.025816825758883,-0.000281304823746212,-0.514235012283672,46,45,
ASEG-wm-rh-pericalcarine_normRange,0.482546256781889,-0.0112217491174062,0.000133867115417523,0.178534402216077,67,44,
ASEG-wm-rh-postcentral_Volume_mm3,0.589943117730094,0.0557595603342221,-0.000536373737811081,-1.33495239270727,7843.4,1379.8,
ASEG-wm-rh-postcentral_normMean,0.571802581852639,-0.0575882335929893,0.000668482356825305,1.10248965004771,98.4036,2.65479999999999,
ASEG-wm-rh-postcentral_normStdDev,0.507741006967722,-0.0089908595910894,5.22312005601228E-05,0.316327182625196,6.6028,1.958,
ASEG-wm-rh-posteriorcingulate_Volume_mm3,0.620342677059925,0.0354446208110586,-0.000425701379077616,-0.611928718516906,4551.4,722.900000000001,
ASEG-wm-rh-posteriorcingulate_normMean,0.618007344585853,0.0313566551390683,-0.000356316970110829,-0.611555905901538,101.0137,1.4774,
ASEG-wm-rh-posteriorcingulate_normStdDev,0.585766372915001,-0.048739229574901,0.000598883661341381,0.859911492850853,6.5375,1.8626,
ASEG-wm-rh-precentral_Volume_mm3,0.579785947926129,0.0692659986769005,-0.000650213813999432,-1.65014810535259,14622.9,2237.9,
ASEG-wm-rh-precentral_normMean,0.600584036837569,-0.0478197550747968,0.000521458587796522,1.00354879069024,98.8426,1.9141,
ASEG-wm-rh-precentral_normStdDev,0.506071891082749,0.0213284880322885,-0.00024481098312825,-0.387904190009157,5.9919,1.6997,
ASEG-wm-rh-precuneus_Volume_mm3,0.597562046436229,0.0213219853025383,-0.000303985470945627,-0.27745039051917,10555.6,2003.9,
ASEG-wm-rh-precuneus_normMean,0.570891078411163,-0.016493310318797,0.000128529578219904,0.432939974938188,100.7217,1.63160000000001,
ASEG-wm-rh-precuneus_normStdDev,0.523561327637744,-0.0184762750499526,0.000280364485005584,0.238202874344541,6.321,1.8335,
ASEG-wm-rh-precuneus_normMin,0.609714439384419,0.0231384400202509,-0.000266011005237998,-0.586497285284038,69,24,
ASEG-wm-rh-precuneus_normRange,0.608738381481369,-0.0262207804101293,0.000303211452235868,0.613598595295693,50,25,
ASEG-wm-rh-rostralanteriorcingulate_Volume_mm3,0.623273553704313,0.0252491986879918,-0.000387876947882594,-0.230958077891501,2089.2,403.2,
ASEG-wm-rh-rostralanteriorcingulate_normMean,0.572717033694135,0.03661683684858,-0.000316501895532123,-0.921358699121431,101.3085,2.25279999999999,
ASEG-wm-rh-rostralanteriorcingulate_normStdDev,0.529620630387325,0.00734855393168143,7.07072972217506E-06,-0.30780996224473,7.2797,2.2935,
ASEG-wm-rh-rostralanteriorcingulate_normRange,0.616583828386616,-0.0459128595814155,0.000496009401718174,1.00037985669494,54,17,
ASEG-wm-rh-rostralmiddlefrontal_Volume_mm3,0.58886860391879,0.0348740262792411,-0.00044701612249126,-0.577618702563073,14647.3,2684.5,
ASEG-wm-rh-rostralmiddlefrontal_normMean,0.560997421266347,-0.0461864501805188,0.000442204659230112,1.0998088716053,99.1825,1.97680000000001,
ASEG-wm-rh-rostralmiddlefrontal_normStdDev,0.510640796780867,0.0196530108067972,-0.000152221356643069,-0.474417008825559,6.5835,1.8778,
ASEG-wm-rh-superiorfrontal_Volume_mm3,0.608844733148199,0.0458137594508288,-0.000531412310299394,-0.838700620827208,18977.5,3281.3,
ASEG-wm-rh-superiorfrontal_normMean,0.587464204848971,-0.0550696493444484,0.000552676535443892,1.2840464245544,98.2439,2.11,
ASEG-wm-rh-superiorfrontal_normStdDev,0.511397406191811,0.0227524484886349,-0.000164142651452864,-0.644111433163026,6.7402,1.6968,
ASEG-wm-rh-superiorparietal_Volume_mm3,0.577060492969132,0.0387188382773722,-0.000502558535439586,-0.627641400012515,12097.6,2133.9,
ASEG-wm-rh-superiorparietal_normMean,0.556176154235054,-0.0509358806045411,0.000487915112683672,1.19230277803638,99.1663,2.39279999999999,
ASEG-wm-rh-superiorparietal_normStdDev,0.515067733112858,0.0197865339816779,-0.000197754509629352,-0.359440857066792,6.7881,2.1106,
ASEG-wm-rh-superiortemporal_Volume_mm3,0.595834165543603,0.0545075196180188,-0.00059280460114365,-1.12027079446415,7552.3,1395.8,
ASEG-wm-rh-superiortemporal_normMean,0.552320947825613,-0.0103325269044887,5.02852223251283E-05,0.361648795353418,98.3467,2.65730000000001,
ASEG-wm-rh-superiortemporal_normStdDev,0.503215795383971,0.00146078951512816,5.53909975293458E-06,-0.048563266691541,6.2689,1.6534,
ASEG-wm-rh-supramarginal_Volume_mm3,0.59983055058158,0.0422601035166574,-0.000484005820834519,-0.78389941254862,9156.2,1755.6,
ASEG-wm-rh-supramarginal_normMean,0.557137810593887,-0.042938244031257,0.000367271202010093,1.12681566590953,99.6033,2.13630000000001,
ASEG-wm-rh-supramarginal_normStdDev,0.487159495531553,0.0181766752956823,-0.000153186673457032,-0.425645357325473,6.4166,2.1036,
ASEG-wm-rh-frontalpole_Volume_mm3,0.604644415335412,0.0185544576826685,-0.000182376230286129,-0.396493015251311,421,101.3,
ASEG-wm-rh-frontalpole_normMean,0.613827557457468,-0.0314017047010262,0.000374215383974208,0.602069842563165,97.9025,4.01949999999999,
ASEG-wm-rh-frontalpole_normStdDev,0.506091596691843,0.00218498094054517,1.85202436484237E-05,-0.0927542707437673,7.3521,2.32,
ASEG-wm-rh-temporalpole_Volume_mm3,0.59826489255747,0.0184135762246162,-0.000202721485521019,-0.389597642812117,795.8,182,
ASEG-wm-rh-temporalpole_normMean,0.59349315340058,-0.0360526050004872,0.00030865848614079,0.96638185750217,90.9496,3.7902,
ASEG-wm-rh-temporalpole_normStdDev,0.513978552646825,-0.0193706908989998,0.000165397635882546,0.51692070366494,6.6436,1.9392,
ASEG-wm-rh-transversetemporal_Volume_mm3,0.607576522530701,0.0155347520722366,-7.13847145248987E-05,-0.515344704171244,653,169.9,
ASEG-wm-rh-transversetemporal_normMean,0.591113656581857,-0.0167214046997899,0.000280402234206882,0.122230274757395,98.9506,2.9911,
ASEG-wm-rh-transversetemporal_normStdDev,0.518797433821367,-0.00748383525883124,1.52929897916512E-05,0.327467350136783,5.3177,1.5866,
ASEG-wm-rh-insula_Volume_mm3,0.590673019751423,0.0441565094975078,-0.000462418312866982,-0.937802896383633,10416.2,1376.3,
ASEG-wm-rh-insula_normMean,0.593230061983254,0.0523578442173684,-0.000568889199623742,-1.11264397211797,98.5979,1.6459,
ASEG-wm-rh-insula_normStdDev,0.521046216269392,-0.0183335494830105,0.000203338221180047,0.379961892526698,7.0825,1.8666,
ASEG-wm-rh-insula_normRange,0.591551576491452,0.0057823801885009,-9.24608913837726E-06,-0.193345398002515,64,20,
